customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharges,MonthlyChargesToTotalChargesRatio
2636-SJDOU,Male,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.30000305,5289.049805,No,82.6414032,0.015938591
1131-QQZEB,Male,Yes,Yes,No,71,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),23.95000076,1756.199951,No,24.73521058,0.0136374
5716-EZXZN,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05000305,6416.700195,No,98.71846454,0.015436283
6837-BJYDQ,Male,No,No,No,3,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Mailed check,19.60000038,61.34999847,No,20.44999949,0.319478417
2135-RXIHG,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65000153,45.65000153,Yes,45.65000153,1
6440-DKQGE,Male,No,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.949951,No,64.33166504,0.033420556
3466-BYAVD,Male,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.400024,No,71.42666829,0.064868395
3780-YVMFA,Female,No,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55000305,564.3499756,No,70.54374695,0.121467185
3874-EQOEP,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95,655.5,Yes,93.64285714,0.144927536
1679-JRFBR,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.1500015,7930.549805,No,113.2935686,0.013637138
9073-ZZIAY,Male,No,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.09999847,5215.25,No,84.11693548,0.016509275
3077-RSNTJ,Female,No,Yes,Yes,6,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Mailed check,19.70000076,113.5,No,18.91666667,0.173568289
6551-GNYDG,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.90000153,1152.800049,No,82.34286063,0.070176959
9167-APMXZ,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15000153,1821.949951,No,82.81590687,0.04618678
2749-CTKAJ,Male,No,Yes,Yes,22,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Mailed check,20.14999962,419.8999939,No,19.08636336,0.047987616
6371-NZYEG,Male,No,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,64,0.062744141
7554-NEWDD,Male,No,No,No,10,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),25.70000076,251.6000061,No,25.16000061,0.102146264
8992-VONJD,Female,No,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56,764.5499878,No,58.81153752,0.073245701
0867-MKZVY,Female,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.40000153,1592.349976,Yes,79.61749878,0.051747419
4482-EWFMI,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.69999695,135.1999969,No,67.59999847,0.515532533
4648-YPBTM,Male,No,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.90000153,3958.25,No,74.68396226,0.018669867
2907-ILJBN,Female,No,Yes,Yes,11,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Mailed check,20.60000038,233.8999939,No,21.26363581,0.088071829
6345-FZOQH,Male,No,Yes,No,69,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.89999962,1363.449951,No,19.76014422,0.014595328
3376-BMGFE,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.90000153,273,Yes,68.25,0.259706965
5997-OPVFA,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05000305,6254.450195,No,86.86736382,0.014237863
3445-HXXGF,Male,Yes,Yes,No,58,No,Unknown,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.29999924,2651.199951,Yes,45.71034399,0.017086602
1159-WFSGR,Female,No,Yes,Yes,16,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Electronic check,20.39999962,321.3999939,No,20.08749962,0.063472309
7654-YWJUF,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,82.30813953,0.023804478
1875-QIVME,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4000015,242.8000031,Yes,121.4000015,0.429983526
6727-IOTLZ,Male,No,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.94999695,1181.75,No,84.41071429,0.069346306
0691-JVSYA,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.84999847,5000.200195,Yes,94.34339991,0.01896924
5918-VUKWP,Female,No,No,No,32,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Bank transfer (automatic),20.54999924,654.5499878,No,20.45468712,0.031395615
1744-JHKYS,Female,No,Yes,No,34,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Electronic check,24.70000076,780.2000122,No,22.94705918,0.03165855
2656-FMOKZ,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.44999695,1145.699951,Yes,76.37999674,0.064982107
2070-FNEXE,Female,Yes,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.44999695,503.6000061,Yes,71.94285801,0.151806982
5947-SGKCL,Female,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.3499985,1559.25,No,103.95,0.067564533
3712-PKXZA,Male,No,Yes,No,61,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,Yes,Credit card (automatic),20.54999924,1252,No,20.52459016,0.016413737
6317-YPKDH,Female,No,No,No,1,No,Unknown,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95000076,29.95000076,Yes,29.95000076,1
6582-OIVSP,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.29999924,45.29999924,No,45.29999924,1
9367-WXLCH,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.6500244,Yes,82.83125305,0.127518293
5524-KHNJP,Male,No,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.300049,No,74.34242572,0.030469163
1918-ZBFQJ,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.650024,Yes,85.51154034,0.071290423
1024-GUALD,Female,No,Yes,No,1,No,Unknown,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.79999924,24.79999924,Yes,24.79999924,1
4827-USJHP,Male,No,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.79999924,1023.849976,No,51.19249878,0.050593349
8167-GJLRN,Male,No,No,No,3,No,Unknown,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.39999962,82.15000153,No,27.38333384,0.370054766
0956-SYCWG,Female,No,No,No,13,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Electronic check,19.64999962,244.8000031,No,18.83076947,0.080269605
8017-UVSZU,Female,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.59999847,2379.100098,No,59.47750244,0.023790507
7100-FQPRV,Male,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.90000153,3173.350098,No,73.79883948,0.022657444
2472-OVKUP,Male,No,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91,531,Yes,88.5,0.171374765
2984-RGEYA,Female,No,Yes,Yes,69,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),19.75,1375.400024,No,19.93333369,0.014359459
9680-NIAUV,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.6999969,8129.299805,No,112.9069417,0.013494397
2146-EGVDT,Male,No,Yes,Yes,59,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Credit card (automatic),19.29999924,1192.699951,No,20.21525341,0.016181772
2604-IJPDU,Female,No,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55000305,1901.650024,No,95.08250122,0.050771699
9178-JHUVJ,Male,No,Yes,Yes,24,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Bank transfer (automatic),24.10000038,587.4000244,No,24.47500102,0.041028259
6168-YBYNP,Male,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.3499985,6519.75,No,110.5042373,0.017078875
7255-SSFBC,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.649902,No,111.689582,0.013958578
3645-DEYGF,Male,No,No,Yes,1,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Mailed check,20.75,20.75,No,20.75,1
9323-HGFWY,Female,No,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9000015,2681.149902,No,99.30184823,0.038006081
8544-GOQSH,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05000305,1112.300049,No,79.45000349,0.071967994
3363-DTIVD,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.5500031,7405.5,No,104.3028169,0.014252921
7018-WBJNK,Male,No,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.30000305,1033.949951,No,79.53461163,0.075729007
9142-KZXOP,Male,No,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.84999847,2958.949951,No,67.24886253,0.023268389
7674-YTAFD,Female,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.94999695,2684.850098,No,81.35909387,0.029778198
6348-SNFUS,Male,No,Yes,Yes,72,No,Unknown,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45000076,4179.200195,No,58.04444716,0.013268089
1285-OKIPP,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.90000153,79.90000153,Yes,79.90000153,1
7825-ECJRF,Female,No,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.5999985,1934.449951,Yes,101.8131553,0.055106103
1347-KTTTA,Male,No,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.4499969,6654.100098,No,103.970314,0.015396522
7841-TZDMQ,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46,84.5,Yes,42.25,0.544378698
4195-NZGTA,Female,No,No,No,1,No,Unknown,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,25.25,1
7157-SMCFK,Male,No,No,Yes,61,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.75,1124.199951,No,18.4295074,0.017568049
4709-LKHYG,Female,No,Yes,Yes,29,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Electronic check,20,540.0499878,No,18.62241337,0.037033609
2504-DSHIH,Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.80000305,1975.849976,No,85.90652068,0.043930462
0699-NDKJM,Female,No,Yes,No,57,No,Unknown,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.449951,No,60.30613949,0.017091158
9286-BHDQG,Male,No,Yes,Yes,72,No,Unknown,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.800049,No,43.60833401,0.014411746
0230-WEQUW,Male,No,Yes,No,66,No,Unknown,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.59999847,3789.199951,No,57.41212047,0.01493719
2040-LDIWQ,Male,No,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.19999695,5324.5,No,81.91538462,0.015813691
6496-JDSSB,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80,624.5999756,No,78.07499695,0.128081977
9408-SSNVZ,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15000153,268.3500061,Yes,67.08750153,0.261412334
4443-EMBNA,Female,No,Yes,No,71,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),24.75,1836.900024,No,25.87183133,0.013473787
6469-MRVET,Male,No,Yes,Yes,1,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,Yes,Electronic check,20.20000076,20.20000076,No,20.20000076,1
0742-MOABM,Male,No,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.04999924,179.3500061,Yes,44.83750153,0.27906327
5961-VUSRV,Female,No,No,No,12,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,Yes,Bank transfer (automatic),19.35000038,219.3500061,No,18.27916718,0.088215181
6778-JFCMK,Male,No,No,No,24,No,Unknown,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.59999847,1288.75,No,53.69791667,0.03926285
6341-JVQGF,Female,No,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15000153,2545.75,No,82.12096774,0.031876658
2232-DMLXU,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.20000076,55.20000076,Yes,55.20000076,1
4811-JBUVU,Male,No,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.90000153,2723.149902,No,90.77166341,0.03301324
0945-TSONX,Female,No,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.30000305,4107.25,No,87.38829787,0.020768155
2651-ZCBXV,Male,No,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108,5760.649902,No,106.6787019,0.018747885
3316-UWXUY,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,94.95,0.019694576
8937-RDTHP,Male,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.59999847,84.59999847,Yes,84.59999847,1
7083-MIOPC,Female,No,No,No,72,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Credit card (automatic),20.25,1566.900024,No,21.76250034,0.012923607
1984-GPTEH,Female,No,No,No,29,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Electronic check,25.14999962,702,No,24.20689655,0.03582621
1251-KRREG,Male,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.40000153,114.0999985,Yes,57.04999924,0.476774779
0621-JFHOL,Female,No,No,No,10,No,Unknown,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.60000038,299.0499878,No,29.90499878,0.098980109
9903-LYSAB,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15000153,1305.949951,No,72.55277507,0.056012867
0094-OIFMO,Female,Yes,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95,1120.300049,Yes,101.845459,0.084798711
9227-UAQFT,Male,No,No,No,16,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.75,284.3500061,No,17.77187538,0.069456654
7301-ABVAD,Female,No,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.59999847,6350.5,No,88.20138889,0.013636721
6614-FHDBO,Male,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.1999969,7878.299805,No,109.4208306,0.013860858
7576-ASEJU,Female,No,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.69999695,3187.649902,No,77.74755859,0.023434191
9058-HRZSV,Female,Yes,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.40000153,6126.149902,No,94.24846004,0.015409352
4522-AKYLR,Female,Yes,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.79999924,731.2999878,No,56.25384521,0.074935047
0221-WMXNQ,Male,Yes,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.34999847,273.3999939,No,68.34999847,0.275603512
0303-UNCIP,Male,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65,2531.800049,No,61.7512207,0.025673433
9947-OTFQU,Male,Yes,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.40000153,1074.300049,Yes,71.62000326,0.069254396
0322-YINQP,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.54999924,48.54999924,Yes,48.54999924,1
0959-WHOKV,Male,No,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99,4298.450195,No,102.3440523,0.023031557
4075-JFPGR,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.549805,No,90.57940794,0.020240068
4629-NRXKX,Female,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.40000153,147.1499939,Yes,73.57499695,0.478423408
9514-JDSKI,Male,Yes,Yes,No,1,No,Unknown,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.20000076,40.20000076,Yes,40.20000076,1
3282-ZISZV,Male,No,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.69999695,2633.300049,No,82.29062653,0.031785211
3675-YDUPJ,Male,No,No,No,10,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,Yes,Mailed check,19.85000038,193.0500031,No,19.30500031,0.102823103
4111-BNXIF,Female,No,Yes,Yes,67,No,Unknown,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.54999924,4103.899902,No,61.25223735,0.014510588
7017-VFHAY,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.0999985,7008.149902,No,114.8877033,0.016423735
6655-LHBYW,Male,No,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.3499985,5791.100098,No,115.822002,0.019745816
4959-JOSRX,Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.59999847,80.55000305,Yes,40.27500153,0.553693318
5046-NUHWD,Female,Yes,Yes,No,29,No,Unknown,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45,1228.650024,No,42.36724222,0.036625564
7273-TEFQD,Male,Yes,No,No,3,No,Unknown,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15000153,132.1999969,Yes,44.06666565,0.311270821
3606-TWKGI,Male,Yes,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9000015,1364.300049,Yes,104.9461576,0.078355199
7529-ZDFXI,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.84999847,4925.350098,No,86.40965084,0.018242358
7605-BDWDC,Female,No,No,No,31,No,Unknown,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.84999847,1520.099976,No,49.03548308,0.032793895
1950-KSVVJ,Female,No,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3000031,5032.25,No,111.8277778,0.02251478
0123-CRBRT,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.09999847,5526.75,No,90.60245902,0.015940652
6292-TOSSS,Male,No,No,No,50,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),24.89999962,1195.25,No,23.905,0.020832462
3197-ARFOY,Female,Yes,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105,2007.25,No,105.6447368,0.052310375
6323-AYBRX,Male,No,No,No,59,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.35000038,1099.599976,Yes,18.63728772,0.017597309
7014-ZZXAW,Female,No,Yes,No,71,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Credit card (automatic),24.25,1732.949951,No,24.40774579,0.01399348
4385-GZQXV,Female,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.44999695,1511.199951,Yes,94.44999695,0.0625
7633-MVPUY,Male,No,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,3450.149902,No,60.52894566,0.017318088
6366-ZGQGL,Male,No,No,No,1,No,Unknown,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.79999924,24.79999924,Yes,24.79999924,1
4716-HHKQH,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.0500031,2172.050049,No,108.6025024,0.049285238
5940-AHUHD,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.59999847,70.59999847,Yes,70.59999847,1
6432-TWQLB,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.40000153,401.1000061,Yes,80.22000122,0.212914486
4484-GLZOU,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0500031,5624.850098,Yes,108.1701942,0.018676054
3179-GBRWV,Male,Yes,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.94999695,1339.800049,No,63.80000233,0.048477381
8645-KWHJO,Male,No,No,No,14,No,Unknown,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55,771.9500122,No,55.13928659,0.071248137
4130-MZLCC,Female,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.54999924,244.75,No,48.95,0.20653728
0314-TKOSI,Female,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15000153,322.8999939,No,53.81666565,0.17079592
8229-MYEJZ,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.20000076,498.25,No,49.825,0.10275966
2080-SRCDE,Female,No,No,Yes,1,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Mailed check,25.39999962,25.39999962,No,25.39999962,1
9577-WJVCQ,Female,No,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45000076,3687.75,No,54.23161765,0.014765101
9512-UIBFX,Male,No,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15000153,1779.949951,Yes,98.8861084,0.05345656
6202-DYYFX,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76,1783.599976,No,81.07272616,0.042610451
3808-HFKDE,Female,No,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.34999847,927.1500244,No,46.35750122,0.04783476
5583-SXDAG,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70,70,Yes,70,1
3488-PGMQJ,Male,Yes,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.5499878,Yes,75.81874847,0.122825821
